Date,Value,Return,MA5,MA10,MA30,MA60,MA120
12/24/17,13949.175,0.012525940706749,15269.436,16959.663167,14180.1656542333,10619.2610928333,7593.03951606667
12/25/17,14119.02833,0.012176586070502,14616.653666,16594.376,14360.553023,10756.35925805,7674.41218270833
12/26/17,13740.94,-0.026778636685404,14155.339666,16018.601667,14526.291023,10887.21125805,7752.76126604167
12/27/17,15589.32167,0.134516391891675,14235.015,15649.543834,14721.9919103333,11050.7550033833,7844.27240120833
12/28/17,14380.58167,-0.077536407650507,14355.809334,15191.416334,14869.5943386667,11187.84079755,7925.819016375
12/29/17,14214.01,-0.011583096833106,14408.776334,14839.106167,15012.7613386667,11322.4661308833,8006.08143304167
12/30/17,13215.574,-0.070243091147396,14228.085468,14422.369567,15115.0347386667,11436.2482781,8075.28004956667
12/31/17,14165.575,0.071884959366881,14313.012468,14234.176067,15224.4235053333,11561.25275005,8155.15661223333
1/1/18,13796,-0.026089657497137,13954.348134,14094.681567,15321.6275053333,11678.6530833833,8231.91019556666
1/2/18,15005.85667,0.087696192374601,14079.403134,14217.606234,15444.068661,11808.78869355,8320.75818184167
1/3/18,15053.26167,0.003159099879634,14247.253468,14328.014901,15559.68305,11935.7173327667,8408.796027925
1/4/18,15039.24,-0.000931470554846,14611.986668,14420.036068,15674.61705,12063.6048327667,8497.58119459167
1/5/18,17174.12,0.141953981717161,15213.695668,14763.354068,15795.7217166667,12233.3556383167,8601.910040425
1/6/18,17319.198,0.00844747794938,15918.335268,14936.341701,15822.9625943333,12403.8068177667,8710.31377223333
1/7/18,17155.95,-0.009425840619179,16348.353934,15213.878534,15832.798261,12570.9286511,8817.34452223333
1/8/18,15265.90667,-0.110168386478161,16390.882934,15319.068201,15836.9006783333,12706.0598112667,8908.47745281667
1/9/18,14714.25333,-0.036136297170223,16325.8856,15468.936134,15831.7156226667,12839.3074026,8995.695480425
1/10/18,14437.42,-0.018813957038213,15778.5456,15496.120634,15810.6646226667,12970.4440692667,9081.01906375833
1/11/18,13296.794,-0.079004836044113,14974.0648,15446.200034,15678.0113116667,13096.78560955,9158.81508653333
1/12/18,13912.882,0.046333574845185,14325.4512,15336.902567,15581.495156,13219.4965173333,9247.09218653333
1/13/18,13791.19,-0.008746714016549,14030.507866,15210.6954,15499.4578226667,13341.1225173333,9335.21518653333
1/14/18,13852.92,0.004476045939473,13858.2412,15092.0634,15368.825156,13450.3140186667,9419.2926362
1/15/18,14012.196,0.011497648149271,13773.1964,14775.871,15185.942245,13553.600107,9504.84376300833
1/16/18,13554.14,-0.032689808221352,13824.6656,14399.3652,14995.0835783333,13648.3562736667,9587.14051300833
1/17/18,11116.94667,-0.179811727634509,13265.478534,13795.464867,14733.5865783333,13703.3530451167,9646.91995748333
1/18/18,11345.42333,0.020552105428064,12776.3252,13403.416533,14520.5303003333,13758.9825328333,9708.318804675
1/19/18,11174.82,-0.015037193856741,12240.7052,13049.4732,14313.592967,13811.0675328333,9768.988304675
1/20/18,12950.79333,0.158926347806945,12028.424666,12900.810533,14210.369078,13892.5840883333,9846.599061175
1/21/18,11505.228,-0.111619828466524,11618.642266,12721.653933,14087.5118446667,13946.537305,9911.00607034166
1/22/18,11513.42,0.000712024133724,11697.936932,12481.707733,14012.072178,14001.1489716667,9975.47107034166
1/23/18,11223.064,-0.025218918444737,11673.465066,12224.895133,13921.2018113333,14050.6837327833,10036.141978675
1/24/18,11282.25833,0.005274346649008,11694.952732,11967.828966,13826.6428113333,14093.5979171667,10097.5749032333
1/25/18,11392.03,0.009729583102003,11383.200066,11705.812366,13748.3458113333,14137.3184171667,10160.1668199
1/26/18,10969.815,-0.037062314618203,11276.117466,11447.379866,13594.3622556667,14158.177083,10216.5653694833
1/27/18,11524.77667,0.05058988415028,11278.3888,11488.162866,13499.1687556667,14184.3815471667,10277.6587195083
1/28/18,11431.37,-0.008104857271824,11320.05,11496.757533,13406.414089,14209.5877138333,10338.217886175
1/29/18,11212.655,-0.019132877336662,11306.129334,11500.541033,13339.6501223333,14227.3424305,10395.3173197833
1/30/18,10184.06167,-0.091735037776513,11064.535668,11223.867867,13206.9330113333,14215.6782583333,10443.6271357833
1/31/18,10082.52,-0.00997064563141,10887.076668,11081.597067,13083.1503446667,14202.388925,10491.0308857833
2/1/18,9083.258333,-0.09910832480372,10398.7730006,10838.5809003,12885.7304001,14164.89953055,10531.5149135583
2/2/18,8901.901667,-0.019966036344152,9892.879334,10606.464667,12680.6850666667,14120.1840583333,10569.54032745
2/3/18,8852.73,-0.005523726147446,9420.894334,10363.511834,12474.4680666667,14074.5425583333,10607.3249107833
2/4/18,8400.648333,-0.051066921390351,9064.2116666,10064.3736673,12182.0190111,13988.8703638833,10640.8620496667
2/5/18,6838.816667,-0.185917991575091,8415.471,9651.273834,11832.6729666667,13827.8177805,10659.4998478667
2/6/18,6925.46,0.012669345768265,7983.9113334,9191.342167,11491.6566333333,13662.2274471667,10678.8315145333
2/7/18,8099.958333,0.169591382088699,7823.5226666,8858.2010003,11252.7916887667,13544.84618355,10706.478833975
2/8/18,8240.536667,0.017355439154208,7701.084,8560.989167,11037.0011333333,13434.358378,10734.987591475
2/9/18,8245.08,0.00055133945562,7669.9703334,8367.091,10830.5898,13320.6272113333,10763.511841475
2/10/18,8319.876566,0.009071660432646,7966.1823132,8190.8266566,10664.6925522,13171.3519319333,10786.4790914667
2/11/18,8343.455,0.002833988438765,8249.7813132,8116.8463233,10479.0449855333,13030.2700707667,10808.179227025
2/12/18,8068.02,-0.03301210349909,8243.3936466,8033.4581566,10288.2726522,12893.8652374333,10826.8628103583
2/13/18,8597.7675,0.065660161972826,8314.8398132,8007.9619066,10113.1009022,12740.9630291,10850.9174906333
2/14/18,9334.633333,0.085704321848666,8532.7504798,8101.3604066,9957.18214663333,12571.5621958167,10882.0084939083
2/15/18,9471.64,0.014677241420469,8763.1031666,8364.6427399,9821.0988133,12408.0911958167,10914.316660575
2/16/18,10127.16167,0.069208887795567,9119.8445006,8684.8129069,9788.10597996667,12260.84627915,10950.979395325
2/17/18,10841.99167,0.070585423961144,9674.6388346,8959.0162406,9771.32492463333,12145.9276124833,10991.5004939083
2/18/18,11085.83,0.022490178688728,10172.2513346,9243.5455739,9768.3585913,12040.97577915,11033.995410575
2/19/18,11110.965,0.00226730880773,10527.517668,9530.1340739,9707.0309803,11958.70002915,11076.726914325
2/20/18,11390.39167,0.025148731005813,10911.268002,9837.1855843,9703.20310263333,11895.35747365,11122.6795126833
2/21/18,11245.98,-0.012678376142267,11135.031668,10127.4380843,9694.28843596667,11853.1803069833,11167.22442935
2/22/18,9931.071667,-0.116922521025291,10952.8476674,10313.743251,9651.22202486667,11786.2119181,11202.7365054667
2/23/18,10162.11667,0.023264861109375,10768.1050014,10470.178168,9613.88396953333,11720.2633904333,11238.3113242417
2/24/18,10171.3,0.000903682795447,10580.1720014,10553.8448347,9573.19296953333,11660.7693904333,11273.9903242417
2/25/18,9696.593333,-0.046671189228516,10241.412334,10576.340168,9530.7522473,11562.5572514833,11306.6561274333
2/26/18,10348.60333,0.067241140739711,10061.937,10598.484334,9491.5464693,11495.3576124833,11341.5992050167
2/27/18,10319.46,-0.002816160700209,10139.6146666,10546.231167,9454.48280263333,11430.4484458167,11376.45728835
2/28/18,10370.165,0.004913532297233,10181.2243326,10474.664667,9426.39980263333,11383.0249624833,11409.6366202917
3/1/18,11009.38167,0.061639971012997,10348.8406666,10464.506334,9453.9104693,11330.4217403167,11445.8372451833
3/2/18,10931.12,-0.007108634467025,10595.746,10418.579167,9482.19713596667,11282.6737403167,11480.66341185
3/3/18,11326.94833,0.036211141218832,10791.415,10426.676,9556.98680253333,11221.3586013167,11515.0736474333
3/4/18,11430.18167,0.009113958763861,11013.559334,10576.5870003,9641.26280263334,11160.97393465,11548.3456337083
3/5/18,11516.83,0.00758066078927,11242.892334,10712.0583333,9730.06613596667,11102.2671013167,11582.9359670417
3/6/18,10763.19833,-0.065437422450449,11193.655666,10771.2481663,9808.81780253334,10995.4184068167,11614.3870225667
3/7/18,10118.058,-0.059939463179993,11031.043266,10813.394633,9918.12584696667,10875.3994068167,11639.6031122917
3/8/18,9920.46,-0.019529241678591,10749.7456,10770.5803,10017.9591803,10754.8079068167,11662.8682789583
3/9/18,9089.278333,-0.083784589323479,10281.5649326,10647.5621333,10050.9365136333,10651.8641012,11678.9619562333
3/10/18,8746.002,-0.037767171432487,9727.3993326,10485.1458333,10067.7853580667,10552.3932457,11695.85032415
3/11/18,8777.37,0.003586553033032,9330.2336666,10261.9446663,10085.5283580667,10458.0590790333,11714.25157415
3/12/18,9182.843333,0.046195310554301,9143.1907332,10087.1169996,10114.2939169667,10389.4932345833,11743.1394220667
3/13/18,9154.7,-0.003064773292915,8990.0387332,9869.8921666,10141.3354169667,10310.19020125,11764.8433592917
3/14/18,9153.54,-0.000126710869826,9002.8910666,9642.2279996,10177.5194169667,10232.8960345833,11787.0092759583
3/15/18,8358.121667,-0.086897346054095,8925.315,9326.3571663,10169.5312225333,10141.3160623667,11795.8150405167
3/16/18,8530.402,0.020612326532672,8875.9214,9103.0775333,10142.7235114333,10049.9528290333,11801.7764680167
3/17/18,8297.89,-0.027256863158384,8698.9307334,8921.0607333,10103.5985114333,9962.34866236667,11805.3524680167
3/18/18,8171.415,-0.015241826536626,8502.2737334,8746.1562333,10038.4069557667,9913.25646786667,11808.3047564917
3/19/18,8412.033333,0.029446348398656,8353.9724,8678.4317333,9957.40834453333,9864.36663458334,11811.6745837083
3/20/18,8605.64,0.023015442204739,8403.4760666,8664.3955333,9874.73534453333,9821.54696791667,11816.307250375
3/21/18,8947.753333,0.03975454852864,8486.9463332,8681.4338666,9802.62828896667,9754.82963463333,11823.7068614833
3/22/18,8690.408333,-0.028760850955836,8565.4499998,8632.1903666,9712.6288444,9707.91597351667,11827.2266392583
3/23/18,8725.37,0.004023017752485,8676.2409998,8589.2573666,9628.60851106667,9661.44847351667,11831.2987225917
3/24/18,8662.378333,-0.007219369149962,8726.3099998,8540.1411999,9586.31873326667,9618.77037906667,11834.727055925
3/25/18,8617.296667,-0.005204305823062,8728.6413332,8566.0586999,9534.82473316667,9574.35435135,11833.9761342583
3/26/18,8457.96,-0.018490330918997,8630.6826666,8558.8144999,9477.71339983334,9525.45318468333,11831.385800925
3/27/18,7876.195,-0.068783134467413,8467.84,8516.6449999,9417.0334554,9473.89285135,11816.034967175
3/28/18,7960.38,0.010688536787116,8314.842,8495.5414999,9337.42601106667,9414.48624018334,11799.433893675
3/29/18,7950.61,-0.001227328343622,8172.4883334,8449.3991666,9258.4643444,9356.47357351667,11783.030643675
3/30/18,6882.531667,-0.134339168063834,7825.5353334,8277.0883333,9142.20989996667,9284.3048513,11755.8236409
3/31/18,6935.48,0.007693147748796,7521.0393334,8075.861,9006.41317763333,9230.16182346667,11722.9200409
4/1/18,6937.56,0.000299907144134,7333.3123334,7900.5761667,8873.29451096667,9177.74582346667,11690.0673742333
4/2/18,7035.848333,0.014167565109347,7148.406,7731.624,8730.2578444,9143.62232346667,11654.2609270083
4/3/18,7410.435,0.053239730203264,7040.371,7606.4296667,8596.26628873333,9118.76454568334,11619.4743020083
4/4/18,7426.48,0.002165190032704,7149.1606666,7487.348,8459.92128873333,9094.99371235,11584.7681353417
4/5/18,6826.51,-0.080787937219248,7127.3666666,7324.203,8328.6983444,9068.75807346667,11528.814218675
4/6/18,6603.876667,-0.032613053082761,7060.63,7196.9711667,8211.55896663333,9064.8424068,11446.33009365
4/7/18,6634.68,0.004664431901632,6980.3963334,7064.4011667,8102.03296663333,9059.99607346667,11361.1117603167
4/8/18,7017.656667,0.057723457197634,6901.8406668,6971.1058334,8032.9789111,9041.95771236667,11293.4019479583
4/9/18,6699.273333,-0.045368895787845,6756.3993334,6952.78,7964.7546222,9016.26999013333,11225.3141840667
4/10/18,6784.41,0.01270834354237,6747.9793334,6937.673,7898.3226222,8991.92549013333,11156.2763507333
4/11/18,6926.266667,0.020909212002223,6812.4573334,6936.5436667,7823.1034,8968.69865848333,11070.0252952083
4/12/18,7847.845,0.133055566195687,7055.0903334,7017.7433334,7779.54156666667,8960.43849181667,10995.3542812917
4/13/18,7941.46,0.011928752415472,7239.851,7070.8458334,7739.1389,8958.32915848333,10926.0971979583
4/14/18,8036.511051,0.011968964271054,7507.2985436,7131.8489385,7728.41854613333,8948.97488433333,10844.9689567167
4/15/18,8340.748333,0.037856885913464,7818.5662102,7283.2727718,7722.09675723333,8932.41013433333,10751.986165075
4/16/18,8368.1,0.003279282134888,8106.9328768,7459.6951051,7724.43709056667,8914.017801,10661.0544984083
4/17/18,7895.416926,-0.056486308003012,8116.447262,7585.7687977,7715.23715476667,8876.82205526667,10568.8341672083
4/18/18,8164.937426,0.034136322695317,8161.1427472,7700.4968736,7707.00062453333,8832.20448453333,10489.0660485083
4/19/18,8175.96,0.001349988790471,8189.032537,7848.1655403,7692.67795786667,8783.7066512,10412.341215175
4/20/18,8852.718333,0.082774173675018,8291.426537,8054.9963736,7689.51012453333,8746.06920675,10352.38461795
4/21/18,8807.205,-0.005141170348812,8379.247537,8243.0902069,7693.40334676667,8703.01609558333,10299.1867846167
4/22/18,8930.6,0.01401068784024,8586.2841518,8351.3657069,7700.24434676667,8664.42642891667,10258.80336795
4/23/18,8933.861667,0.000365223725169,8740.069,8450.6058736,7709.29379123333,8647.80626225,10217.009090175
4/24/18,9555.542,0.069586966551807,9015.9854,8602.5089685,7740.56863566667,8637.69668441667,10178.980037425
4/25/18,9658.11,0.010733875692242,9177.0637334,8734.2451352,7780.57363566667,8629.14351775,10144.9564540917
4/26/18,9258.398333,-0.041386116641869,9267.3024,8823.2749685,7826.6470801,8621.84026775,10092.1987596167
4/27/18,9010.32,-0.026794951359542,9283.2464,8934.7652759,7861.6450801,8599.53554558333,10047.4465790333
4/28/18,8928.55,-0.009075149384262,9282.1840666,9011.1265333,7894.2430801,8576.35371225,10003.4010790333
4/29/18,9334.281667,0.045442055764934,9237.932,9126.9587,7975.9680801,8559.08899003333,9971.05697625834
4/30/18,9259.57,-0.008004008199595,9158.224,9167.6438667,8053.43774676667,8529.9254622,9930.17360125834
5/1/18,9239.55,-0.002162087440346,9154.4543334,9210.8783667,8130.17074676667,8501.73262886666,9892.20318459167
5/2/18,9221.426,-0.001961567392351,9196.6755334,9239.9609667,8203.02333566667,8466.64059003333,9843.999595675
5/3/18,9639.268333,0.045312116911202,9338.8192,9310.5016333,8277.3177801,8436.79203441667,9798.88298453334
5/4/18,9753.35,0.011835096094321,9422.6328666,9330.2824333,8354.88011343333,8407.40070108333,9754.83390120001
5/5/18,9803.306667,0.00512200085099,9531.3802,9344.8021,8454.106669,8391.4025067,9693.41045675834
5/6/18,9630.136277,-0.017664487696068,9609.4974554,9381.9758944,8554.98198933333,8383.27047798333,9629.3349424
5/7/18,9631.44,0.000135379496458,9691.5002554,9444.0878944,8654.87398933334,8378.45347798333,9566.6306924
5/8/18,9228.608333,-0.041824656230013,9609.3682554,9474.0937277,8728.5723782,8380.77564465,9516.319872925
5/9/18,9322.041667,0.010124314590955,9523.1065888,9472.8697277,8815.99798933334,8390.37630576667,9471.38477573334
5/10/18,9310.37,-0.001252050507489,9424.5192554,9477.9497277,8900.196656,8399.2596391,9428.65935906667
5/11/18,8468.788,-0.090391896347836,9192.2496,9400.8735277,8951.61403376667,8387.35871688333,9388.42597573333
5/12/18,8484.346667,0.001837177527646,8962.8309334,9327.1655944,8972.830756,8376.18616133333,9343.18818129167
5/13/18,8463.52,-0.002454716646717,8809.8132668,9209.5907611,8990.232756,8364.685828,9298.79093129167
5/14/18,8652.038333,0.022274223136473,8675.8126,9099.4595944,9010.75033206667,8369.5844391,9255.45025073333
5/15/18,8511.458,-0.016248232796636,8516.0302,8970.2747277,9016.4406543,8369.26870576666,9209.6107674
5/16/18,8471.06,-0.004746307859359,8516.4846,8854.3671,9019.8726543,8372.15487243333,9167.2517674
5/17/18,8106.118333,-0.043080991871147,8440.8389332,8701.8349333,9026.89603453334,8371.06659465,9142.16153125834
5/18/18,8240.055,0.016522910411355,8396.1459332,8602.9796,9029.39995366667,8368.2002891,9116.28346184167
5/19/18,8239.08,-0.000118324452931,8313.5542666,8494.6834333,9031.50395366667,8362.09095576666,9091.81896184167
5/20/18,8507.406667,0.032567552081058,8312.744,8414.3871,9019.9935648,8354.75184466666,9054.79073965
5/21/18,8385.556187,-0.014322870031905,8295.6432374,8406.0639187,9005.93860436667,8349.67097556666,9028.79347454167
5/22/18,8396.63,0.001320581813901,8353.7455708,8397.292252,8988.13960436667,8344.19197556666,9002.82022454167
5/23/18,7555.74,-0.100146130054558,8216.8825708,8306.514252,8942.20221546667,8325.74800335,8972.25919120833
5/24/18,7566.193333,0.001383495594078,8082.3052374,8197.929752,8875.89059323333,8308.22961445,8941.2919829
5/25/18,7576.78,0.001399206514302,7896.179904,8104.461952,8806.51292656667,8293.54328111667,8909.4982329
5/26/18,7342.908333,-0.030866894247952,7687.6503332,7991.6467853,8742.6632599,8284.65517,8879.274010675
5/27/18,7361.831667,0.002577089777215,7480.6906666,7917.2181187,8687.7136488,8274.67936445,8844.58280231667
5/28/18,7344.56,-0.002346110014634,7438.4546666,7827.6686187,8634.91398213333,8264.57853111666,8810.52605231667
5/29/18,7459.876667,0.015700963298006,7417.1913334,7749.7482854,8572.43381546667,8274.20094778333,8779.25289954167
5/30/18,7385.395,-0.009984302733781,7378.9143334,7637.5471187,8509.96131546667,8281.69953111667,8755.93067729167
5/31/18,7386.72,0.000179408142692,7387.6766668,7537.6635,8448.20031546667,8289.18553111667,8733.46567729167
6/1/18,7535.146667,0.020093717780016,7422.3396668,7451.5151667,8391.99100436667,8297.50717001667,8720.56474674167
6/2/18,7645.146667,0.014598255994371,7482.4570002,7460.4558334,8325.52028216667,8301.41903113333,8710.09178840834
6/3/18,7637.14,-0.001047287560167,7517.9096668,7467.5505001,8254.97994883333,8304.93003113333,8699.96187174167
6/4/18,7500.273333,-0.017921193928617,7540.8853334,7459.8998334,8178.21217103333,8316.15942001667,8692.45874674167
6/5/18,7615.722142,0.015392613558768,7586.6857618,7487.1812143,8111.0650332,8333.02351126667,8698.93295903333
6/6/18,7619.43,0.0004868688656,7603.5424284,7512.9410476,8043.9980332,8349.43601126667,8704.71604236667
6/7/18,7676.271667,0.007460094390263,7609.7674284,7546.1122143,7992.25347766667,8360.41292793334,8701.18532015
6/8/18,7620.153333,-0.007310623755182,7606.370095,7562.1398809,7935.52386653333,8375.76092793334,8696.01545903333
6/9/18,7615.54,-0.000605412095846,7629.4234284,7585.1543809,7879.0295332,8389.6130946,8690.76929236667
6/10/18,6776.888333,-0.110123729505721,7461.6566666,7524.1712142,7822.63287763333,8387.1234557,8677.91105709166
6/11/18,6875.678333,0.014577486767628,7312.9063332,7458.2243808,7769.01059983333,8370.92067791667,8665.67958486667
6/12/18,6879.31,0.000528190357971,7153.5139998,7381.6407141,7716.20359983333,8353.21817791667,8655.7736682
6/13/18,6315.7,-0.081928274783372,6892.6233332,7249.4967141,7638.3256554,8324.53799373334,8636.75643903334
6/14/18,6647.013333,0.052458687556407,6698.9179998,7164.1707141,7576.17749983333,8296.30907706667,8614.3596057
6/15/18,6637.41,-0.001444759099899,6671.0223332,7066.3394999,7515.05583316667,8267.46424373333,8590.74102236667
6/16/18,6509.426667,-0.019282119531564,6597.772,6955.3391666,7461.83277763333,8244.36440608334,8560.593230675
6/17/18,6464.411667,-0.006915355576276,6514.7923334,6834.1531666,7402.64466653333,8216.0223101,8524.11339731667
6/18/18,6445.79,-0.002880643739795,6540.8103334,6716.7168333,7342.8683332,8187.18614343334,8485.44639731667
6/19/18,6737,0.045178325697859,6558.8076668,6628.8628333,7283.85477763333,8151.92417121667,8448.99668898334
6/20/18,6714.718333,-0.003307357429123,6574.2693334,6622.6458333,7228.1601825,8117.04939343333,8410.03274450834
6/21/18,6760.83,0.006867252610341,6624.55,6611.161,7173.63351583333,8080.8865601,8372.65649450834
6/22/18,6332.573333,-0.063343800539283,6598.1823332,6556.4873333,7132.8612936,8037.53175453334,8342.66900839167
6/23/18,6141.605833,-0.030156381925313,6537.3454998,6539.0779166,7085.3750436,7980.63281841667,8309.16475141667
6/24/18,6170.46,0.004698146996826,6424.0374998,6491.4225833,7038.49771026667,7922.50531841667,8275.82441808334
6/25/18,6211.4475,0.006642535564609,6323.3833332,6448.8263333,7000.78234916667,7871.72280453333,8246.78153614167
6/26/18,6218.595,0.001150697965329,6214.9363332,6419.7431666,6962.67446026667,7825.19405453333,8212.36480005834
6/27/18,6097.46,-0.019479480493584,6167.9136666,6383.0479999,6921.10446026667,7778.0092212,8177.181466725
6/28/18,6107.896154,0.001711557599394,6161.1717308,6349.2586153,6876.03844316667,7724.23612931667,8141.662559675
6/29/18,5908.7025,-0.032612482101476,6108.8202308,6266.4288653,6826.81535983333,7668.38833765,8099.156899925
6/30/18,6223.28,0.053239691793587,6111.1867308,6217.285032,6788.0340265,7618.11717098333,8059.924899925
7/1/18,6374.754167,0.024339924766361,6142.4185642,6178.6774487,6749.3542765,7570.67264043333,8018.65661523333
7/2/18,6466.069167,0.014324473949554,6216.1403976,6192.0270321,6710.05169316667,7517.78598766667,7977.28901104167
7/3/18,6626.44,0.024801904968549,6319.8491668,6240.5104488,6676.36169316667,7465.670821,7936.53576104167
7/4/18,6593.289167,-0.005002811917108,6456.7665002,6282.7933655,6646.12888763334,7412.17052933333,7901.78651801667
7/5/18,6603.376667,0.00152996474817,6532.7858336,6321.9862822,6612.38403846667,7361.72453583333,7872.49750690833
7/6/18,6555.51,-0.007248816690893,6568.9370002,6355.6777822,6576.92003846667,7310.45903583333,7844.45625690834
7/7/18,6594.281667,0.005914363184558,6594.5795002,6405.3599489,6540.85370513334,7266.5535914,7823.664618025
7/8/18,6753.559167,0.024153881809004,6620.0033336,6469.9262502,6511.96723293334,7223.74554973333,7807.06092775
7/9/18,6724.04,-0.004370905217539,6646.1535002,6551.4600002,6482.25056626667,7180.64004973333,7789.94984441667
7/10/18,6510.791667,-0.031714316541841,6627.6365002,6580.2111669,6473.3806774,7148.00677751667,7767.6827472
7/11/18,6377.363333,-0.020493411680838,6592.0071668,6580.4720835,6456.7701774,7112.89038861667,7744.538274975
7/12/18,6403.18,0.00404817252083,6553.7868334,6574.1831668,6440.8991774,7078.55138861667,7721.61860830834
7/13/18,6244.3575,-0.02480369129089,6451.9465,6535.9749168,6438.52109406667,7038.42337473333,7704.00390691667
7/14/18,6241,-0.000537685422399,6355.3385,6500.7460001,6424.9873163,7000.58240806667,7684.92555691667
7/15/18,6248.84,0.001256208940875,6302.9481666,6465.2923334,6412.03498296667,6963.54540806667,7667.85014025
7/16/18,6514.390833,0.042496020541413,6330.3536666,6461.1804167,6412.20045516667,6937.0166164,7654.041605525
7/17/18,6869.910833,0.054574557946238,6423.6998332,6488.7433333,6425.71709403333,6914.18088028333,7641.19058469167
7/18/18,7321.62,0.065751823856314,6639.1523332,6545.5494166,6454.91142736667,6898.88988028333,7630.490418025
7/19/18,7396.401667,0.010213814292465,6870.2326666,6612.7855833,6476.89148293333,6880.37313028333,7617.562487475
7/20/18,7428.045,0.004278206406932,7106.0736666,6704.5109166,6500.6690385,6864.4146105,7607.04279303334
7/21/18,7334.99,-0.012527522383077,7270.1935,6800.2735833,6519.80770516667,6846.7206105,7595.45629303334
7/22/18,7451.289167,0.015855395440212,7386.4691668,6905.0845,6557.09823296667,6844.97976328333,7585.36388331667
7/23/18,7689.884167,0.032020633564549,7460.1220002,7049.6371667,6608.70751076667,6847.04127718333,7577.63544581667
7/24/18,7715.1,0.003279091394928,7523.8616668,7197.0471667,6660.19551076667,6849.34661051667,7571.44494581667
7/25/18,8251.165,0.069482573135799,7688.4856668,7397.2796667,6728.1860941,6864.48422163333,7574.56969581667
7/26/18,8187.324167,-0.007737190202838,7858.9525002,7564.5730001,6793.81039966667,6878.24242996666,7576.46089720833
7/27/18,7939.81,-0.030231387197008,7956.6566668,7671.5629168,6855.22206633333,6888.1632633,7576.37089720834
7/28/18,8182.251667,0.030534945672504,8055.1301668,7757.6260835,6924.3672501,6900.20284663333,7587.20189720833
7/29/18,8206.341667,0.002944177346336,8153.3785002,7838.6200835,7000.95522233334,6913.88529108333,7597.7924111
7/30/18,8220.91,0.001775253041021,8147.3275002,7917.9065835,7067.542889,6927.78845775,7608.48699443334
7/31/18,7916.800833,-0.036992153788328,8093.2228334,7976.0876668,7118.94444453333,6934.14936051667,7615.82826526667
8/1/18,7570.869167,-0.043695890966214,8019.4346668,7988.0456668,7155.7711112,6932.91140218333,7617.16521665834
8/2/18,7607.7,0.004864809071135,7904.5243334,7979.8272501,7188.47977786667,6932.42073551667,7618.675383325
8/3/18,7394.499167,-0.028024348094694,7742.1558334,7947.7671668,7215.18677786667,6930.65783275,7623.40862638333
8/4/18,7247.769167,-0.019843128883539,7547.5276668,7847.4275835,7236.66652786667,6924.52528316667,7628.77439721667
8/5/18,7011.28,-0.032629235500044,7366.4235002,7729.8231668,7251.8588612,6914.38944983334,7631.91273055
8/6/18,6988.079167,-0.003309072380507,7249.8655002,7634.6500835,7264.98544453333,6902.91957483333,7631.66625138333
8/7/18,6993.513333,0.000777633720245,7127.0281668,7515.7762501,7272.98391673333,6892.47557483333,7634.11825138333
8/8/18,6718.23,-0.039362666501404,6991.7743334,7366.9650834,7272.79025006667,6877.52040816667,7633.56675138333
8/9/18,6396.7725,-0.047848540463783,6821.575,7184.5513334,7268.98961116667,6871.18514428333,7629.15429999167
8/10/18,6396.494667,-4.34333095322703E-05,6698.6179334,7032.5207168,7269.6273223,6863.19874985,7617.05971388333
8/11/18,6138.96,-0.040261843463834,6528.7941,6889.3298001,7260.81998896667,6850.85958318334,7602.03888055
8/12/18,6311.131667,0.028045738529002,6392.3177668,6759.6729668,7263.04579453333,6850.7834443,7587.66071901667
8/13/18,6347.07,0.005694435625217,6318.0857668,6654.9300501,7266.5814612,6845.78438875,7571.04673290833
8/14/18,6252.13,-0.014958083020985,6289.1572668,6555.3661334,7266.69112786667,6839.36305541667,7553.413649575
8/15/18,6362.676923,0.017681481830992,6282.393718,6490.5058257,7261.63399753333,6836.91722635,7540.64081621667
8/16/18,6342.629231,-0.003150826647748,6323.1275642,6425.9608321,7244.05794413333,6834.88751908334,7525.45491459167
8/17/18,6312.75,-0.004710858842885,6323.4512308,6357.8844988,7210.42894413333,6832.67018575,7509.92816459167
8/18/18,6436.720833,0.019638166092432,6341.3813974,6329.7335821,7178.439583,6827.66553296667,7489.79485209167
8/19/18,6404.063333,-0.005073623798095,6371.768064,6330.4626654,7144.30686076667,6822.48794963334,7469.76867153334
8/20/18,6486.58,0.012885048555781,6396.5486794,6339.4711987,7116.02652743333,6817.91711630001,7449.4018382
8/21/18,6401.246154,-0.013155444934002,6408.272064,6365.6998141,7081.02509366667,6819.06166331667,7428.296708925
8/22/18,6575.229167,0.027179553607899,6460.7678974,6392.1095641,7043.869927,6826.28871888334,7403.46076865
8/23/18,6354.57,-0.033559159900837,6444.3377308,6392.8595641,6998.518927,6829.35721888334,7375.93126865
8/24/18,6543.645714,0.029754289275278,6472.254207,6422.0111355,6941.60161746667,6834.89385578334,7353.30833015833
8/25/18,6719.429231,0.026863238733099,6518.8240532,6457.6863663,6892.67178626667,6843.24109296667,7334.21757375
8/26/18,6738.27,0.002803924016802,6586.2288224,6497.2504432,6852.62045293333,6853.92125963334,7315.96524041667
8/27/18,6719.266154,-0.002820285622274,6615.0362198,6537.9020586,6803.85426916667,6864.11075963334,7294.173444475
8/28/18,7000.04,0.041786385531529,6744.1302198,6594.2339753,6763.6442136,6882.29971796667,7275.34402780833
8/29/18,7078.19,0.011164221918732,6851.039077,6661.646642,6725.55354693334,6896.54821796667,7257.332694475
