Date,USD (PM),Return,MA5,MA10,MA30,MA60,
11/20/17,1286.2,0.001440417331724,1281.47,1281.4,1280.78,1293.51833333333,1275.24708333333
11/21/17,1283.3,-0.002254703778573,1283.21,1282.17,1280.51,1292.92916666667,1275.275
11/22/17,1286.95,0.002844229720252,1284.16,1282.465,1280.43333333333,1292.57,1275.22041666667
11/23/17,1290.35,0.002641905279925,1286.23,1283.02,1280.43666666667,1292.21333333333,1275.215
11/24/17,1290.5,0.00011624752974,1287.46,1283.64,1280.13333333333,1291.715,1275.36
11/27/17,1294.9,0.003409531189462,1289.2,1285.335,1279.85333333333,1291.07833333333,1275.59625
11/28/17,1291.85,-0.002355394238938,1290.91,1287.06,1280.09,1290.35,1275.80833333333
11/29/17,1283.85,-0.006192669427565,1290.29,1287.225,1280.21166666667,1289.45,1275.99041666667
11/30/17,1280.2,-0.002843011255209,1288.26,1287.245,1280.005,1288.395,1276.02958333333
12/1/17,1275.5,-0.003671301359163,1285.26,1286.36,1279.815,1287.21583333333,1276.20416666667
12/4/17,1273.45,-0.001607212857703,1280.97,1285.085,1279.76666666667,1286.20333333333,1276.35458333333
12/5/17,1266.3,-0.005614668813067,1275.86,1283.385,1279.42833333333,1285.2,1276.50583333333
12/6/17,1263.7,-0.002053225933823,1271.83,1281.06,1279.05166666667,1284.13583333333,1276.685
12/7/17,1255,-0.006884545382607,1266.79,1277.525,1278.42666666667,1282.97666666667,1276.78916666667
12/8/17,1250.65,-0.003466135458167,1261.82,1273.54,1277.9,1281.77333333333,1276.78791666667
12/11/17,1247.15,-0.002798544756726,1256.56,1268.765,1277.07166666667,1280.69083333333,1276.71666666667
12/12/17,1240.9,-0.005011426051397,1251.48,1263.67,1276.09666666667,1279.54583333333,1276.68041666667
12/13/17,1242.65,0.001410266741881,1247.27,1259.55,1274.95,1278.40166666667,1276.62291666667
12/14/17,1251,0.006719510723052,1246.47,1256.63,1274.01,1277.71666666667,1276.64791666667
12/15/17,1254.6,0.002877697841727,1247.26,1254.54,1273.59,1277.04666666667,1276.74041666667
12/18/17,1260.6,0.004782400765184,1249.95,1253.255,1273.24666666667,1276.50166666667,1276.89333333333
12/19/17,1260.35,-0.000198318261145,1253.84,1252.66,1272.73833333333,1275.84,1277.1525
12/20/17,1264.55,0.003332407664538,1258.22,1252.745,1272.09,1275.54,1277.4925
12/21/17,1264.55,0,1260.93,1253.7,1271.415,1275.22666666667,1277.86125
12/27/17,1279.4,0.01174330789609,1265.89,1256.575,1271.25166666667,1275.165,1278.31541666667
12/28/17,1291,0.009066750039081,1271.97,1260.96,1271.68666666667,1275.45333333333,1278.94333333333
1/2/18,1312.05,0.016305189775368,1282.31,1268.075,1272.935,1276.13333333333,1279.77791666667
1/3/18,1314.9,0.002172173316566,1292.38,1275.3,1274.025,1276.81083333333,1280.64333333333
1/4/18,1314.5,-0.000304205643015,1302.37,1281.65,1275.175,1277.4775,1281.44083333333
1/5/18,1317.15,0.002015975656143,1309.92,1287.905,1276.26833333333,1278.4,1282.25958333333
1/8/18,1319.95,0.002125801920814,1315.71,1293.84,1277.39333333333,1279.08666666667,1283.00666666667
1/9/18,1311,-0.006780559869692,1315.5,1298.905,1278.31666666667,1279.41333333333,1283.6475
1/10/18,1319.75,0.006674294431732,1316.47,1304.425,1279.41,1279.92166666667,1284.30583333333
1/11/18,1323.05,0.002500473574541,1318.18,1310.275,1280.5,1280.46833333333,1284.98
1/12/18,1326.8,0.002834360001512,1320.11,1315.015,1281.71,1280.92166666667,1285.71416666667
1/15/18,1339.25,0.009383479047332,1323.97,1319.84,1283.18833333333,1281.52083333333,1286.47
1/16/18,1333.85,-0.004032107522867,1328.54,1322.02,1284.58833333333,1282.33916666667,1287.1225
1/17/18,1335.65,0.001349477077633,1331.72,1324.095,1286.315,1283.26333333333,1287.79958333333
1/18/18,1332.2,-0.002583012016621,1333.55,1325.865,1288.04833333333,1284.02666666667,1288.50041666667
1/19/18,1334.95,0.002064254616424,1335.18,1327.645,1290.03,1284.9225,1289.11583333333
1/22/18,1332.6,-0.001760365556763,1333.85,1328.91,1292.00166666667,1285.88416666667,1289.68
1/23/18,1333.4,0.0006003301816,1333.76,1331.15,1294.23833333333,1286.83333333333,1290.22875
1/24/18,1353.7,0.015224238788061,1337.37,1334.545,1297.23833333333,1288.145,1290.91833333333
1/25/18,1354.95,0.000923395139248,1341.92,1337.735,1300.57,1289.49833333333,1291.62958333333
1/26/18,1353.15,-0.001328462304882,1345.56,1340.37,1303.98666666667,1290.94333333333,1292.33833333333
1/29/18,1343.85,-0.006872852233677,1347.81,1340.83,1307.21,1292.14083333333,1293.05625
1/30/18,1344.9,0.000781337202813,1350.11,1341.935,1310.67666666667,1293.38666666667,1293.78041666667
1/31/18,1345.05,0.000111532455945,1348.38,1342.875,1314.09,1294.52,1294.47416666667
2/1/18,1341.35,-0.002750827106799,1345.66,1343.79,1317.10166666667,1295.55583333333,1295.06
2/2/18,1331.15,-0.007604279270884,1341.26,1343.41,1319.65333333333,1296.62166666667,1295.44958333333
2/5/18,1333.6,0.001840513841415,1339.21,1343.51,1322.08666666667,1297.66666666667,1295.84541666667
2/6/18,1331.4,-0.001649670065987,1336.51,1343.31,1324.455,1298.59666666667,1296.25458333333
2/7/18,1324.65,-0.005069851284362,1332.43,1340.405,1326.45833333333,1299.27416666667,1296.7075
2/8/18,1315.45,-0.006945230815687,1327.25,1336.455,1328.155,1299.785,1297.06333333333
2/9/18,1314.1,-0.001026264776312,1323.84,1332.55,1329.31166666667,1300.28166666667,1297.30458333333
2/12/18,1322.3,0.006240012175634,1321.58,1330.395,1330.355,1301.02083333333,1297.52541666667
2/13/18,1325.35,0.002306587007487,1320.37,1328.44,1330.79833333333,1301.86666666667,1297.79583333333
2/14/18,1336.25,0.008224242652884,1322.69,1327.56,1331.51,1302.7675,1298.22958333333
2/15/18,1352.45,0.012123479887746,1330.09,1328.67,1332.775,1303.975,1298.77791666667
2/16/18,1352.1,-0.000258789604052,1337.69,1330.765,1333.94,1305.10416666667,1299.30375
2/19/18,1346.6,-0.004067746468456,1342.55,1332.065,1334.82833333333,1306.11083333333,1299.81458333333
2/20/18,1339.85,-0.005012624387346,1345.45,1332.91,1335.79,1307.05333333333,1299.99125
2/21/18,1330.5,-0.006978393103706,1344.3,1333.495,1336.14833333333,1307.77916666667,1300.17458333333
2/22/18,1328.35,-0.001615933859451,1339.48,1334.785,1336.325,1308.4125,1300.31291666667
2/23/18,1327.95,-0.000301125456393,1334.65,1336.17,1336.36333333333,1309.03666666667,1300.37583333333
2/26/18,1333.5,0.004179374223427,1332.03,1337.29,1336.17166666667,1309.68,1300.37916666667
2/27/18,1325.75,-0.005811773528309,1329.21,1337.33,1335.90166666667,1310.245,1300.2975
2/28/18,1317.85,-0.005958891193664,1326.68,1335.49,1335.30833333333,1310.81166666667,1300.13083333333
3/1/18,1307.75,-0.007663998178852,1322.56,1331.02,1334.49333333333,1311.27083333333,1299.83291666667
3/2/18,1322.3,0.011125979736188,1321.43,1328.04,1334.07166666667,1312.05083333333,1299.63333333333
3/5/18,1320.4,-0.001436890266959,1318.81,1325.42,1333.665,1312.83333333333,1299.51833333333
3/6/18,1331.4,0.008330808845804,1319.94,1324.575,1333.59833333333,1313.91833333333,1299.55916666667
3/7/18,1329.4,-0.00150217815833,1322.25,1324.465,1332.78833333333,1315.01333333333,1299.57458333333
3/8/18,1321,-0.006318639987965,1324.9,1323.73,1331.65666666667,1316.11333333333,1299.545
3/9/18,1320.6,-0.000302800908403,1324.56,1322.995,1330.57166666667,1317.27916666667,1299.52625
3/12/18,1319.15,-0.001097985764047,1324.31,1321.56,1329.74833333333,1318.47916666667,1299.585
3/13/18,1322.75,0.002729030057234,1322.58,1321.26,1329.01,1319.84333333333,1299.69458333333
3/14/18,1323.55,0.000604800604801,1321.41,1321.83,1328.29333333333,1321.19166666667,1299.79666666667
3/15/18,1318.75,-0.003626610252729,1320.96,1322.93,1327.54,1322.32083333333,1300.01875
3/16/18,1310.1,-0.006559241706161,1318.86,1321.71,1326.83833333333,1323.24583333333,1300.14625
3/19/18,1312.4,0.001755591176246,1317.51,1320.91,1326.13166666667,1324.10916666667,1300.30541666667
3/20/18,1311,-0.0010667479427,1315.16,1318.87,1325.45166666667,1324.95333333333,1300.39666666667
3/21/18,1321.35,0.007894736842105,1314.72,1318.065,1325.34166666667,1325.9,1300.72
3/22/18,1329.15,0.005903053695085,1316.8,1318.88,1325.79833333333,1326.97666666667,1301.10166666667
3/23/18,1346.6,0.013128691268856,1324.1,1321.48,1326.88166666667,1328.09666666667,1301.63083333333
3/26/18,1352.4,0.004307143918016,1332.1,1324.805,1327.885,1329.12,1302.28666666667
3/27/18,1341.45,-0.008096716947649,1338.19,1326.675,1328.42166666667,1329.61,1302.87166666667
3/28/18,1332.45,-0.006709158000671,1340.41,1327.565,1328.295,1329.9025,1303.35666666667
3/29/18,1323.85,-0.006454275957822,1339.35,1328.075,1327.34166666667,1330.05833333333,1303.76791666667
4/3/18,1333.45,0.007251576840277,1336.72,1330.41,1326.72,1330.33,1304.365
4/4/18,1337.3,0.002887247365855,1333.7,1332.9,1326.41,1330.61916666667,1304.85291666667
4/5/18,1327.7,-0.007178643535482,1330.95,1334.57,1326.005,1330.8975,1305.15541666667
4/6/18,1331.2,0.002636137681705,1330.7,1335.555,1326.02833333333,1331.08833333333,1305.505
4/9/18,1331.95,0.000563401442308,1332.32,1335.835,1326.14833333333,1331.23666666667,1305.8525
4/10/18,1338.95,0.005255452532002,1333.42,1335.07,1326.515,1331.43916666667,1306.18041666667
4/11/18,1350.75,0.008812875760857,1336.11,1334.905,1327.09,1331.63083333333,1306.57583333333
4/12/18,1341.35,-0.006959096798075,1338.84,1334.895,1327.61,1331.75583333333,1307.0475
4/13/18,1343.7,0.001751966302606,1341.34,1336.02,1328.47166666667,1331.89,1307.57666666667
4/16/18,1349.35,0.004204807620749,1344.82,1338.57,1329.85833333333,1332.17583333333,1308.10125
4/17/18,1342.1,-0.005372957349835,1345.45,1339.435,1330.51833333333,1332.295,1308.60875
4/18/18,1351.45,0.006966693987035,1345.59,1340.85,1331.55333333333,1332.60916666667,1309.24666666667
4/19/18,1348.6,-0.002108846054238,1347.04,1342.94,1332.12666666667,1332.8625,1309.84791666667
4/20/18,1336.75,-0.00878689010826,1345.65,1343.495,1332.37166666667,1332.58,1310.3625
4/23/18,1324.3,-0.009313633813353,1340.64,1342.73,1332.48166666667,1332.06916666667,1310.78375
4/24/18,1328.85,0.00343577739183,1337.99,1341.72,1332.75666666667,1331.66416666667,1311.30375
4/25/18,1321.65,-0.005418218760582,1332.03,1338.81,1332.84,1331.29416666667,1311.7175
4/26/18,1320.7,-0.000718798471607,1326.45,1336.745,1332.77166666667,1330.89083333333,1312.13875
4/27/18,1321.5,0.000605739380631,1323.4,1334.525,1332.70333333333,1330.49833333333,1312.50916666667
4/30/18,1313.2,-0.006280741581536,1321.18,1330.91,1332.51833333333,1330.02916666667,1312.7925
5/1/18,1307.1,-0.004645141638745,1316.83,1327.41,1332.41833333333,1329.62833333333,1313.125
5/2/18,1304.2,-0.00221865197766,1313.34,1322.685,1332.145,1329.13833333333,1313.4025
5/3/18,1315.05,0.008319276184634,1312.21,1319.33,1332.28,1328.86583333333,1313.73125
5/4/18,1309.4,-0.004296414584997,1309.79,1316.595,1331.88166666667,1328.61166666667,1313.94291666667
5/8/18,1306.6,-0.002138383992669,1308.47,1314.825,1331.13,1328.46416666667,1314.12458333333
5/9/18,1313.85,0.005548752487372,1309.82,1313.325,1330.03833333333,1328.46,1314.37083333333
5/10/18,1318.8,0.003767553373673,1312.74,1313.04,1328.91833333333,1328.40166666667,1314.71125
5/11/18,1324.35,0.004208371246588,1314.6,1313.405,1328.34833333333,1328.385,1315.12583333333
5/14/18,1319.85,-0.00339789330615,1316.69,1313.24,1327.92833333333,1328.11166666667,1315.43958333333
5/15/18,1295,-0.01882789710952,1314.37,1311.42,1326.96666666667,1327.15416666667,1315.56458333333
5/16/18,1291.25,-0.002895752895753,1309.85,1309.835,1325.56,1326.14,1315.62208333333
5/17/18,1289.5,-0.00135527589545,1303.99,1308.365,1323.96666666667,1325.18833333333,1315.64958333333
5/18/18,1288.3,-0.000930593253199,1296.78,1305.69,1322.65333333333,1324.32916666667,1315.69125
5/21/18,1288.35,3.88108359854478E-05,1290.48,1303.585,1321.225,1323.62666666667,1315.70291666667
5/22/18,1293.05,0.00364807699771,1290.09,1302.23,1319.92833333333,1323.03833333333,1315.72541666667
5/23/18,1289,-0.003132129461351,1289.64,1299.745,1318.26333333333,1322.38916666667,1315.71291666667
5/24/18,1304.85,0.012296353762607,1292.71,1298.35,1316.73333333333,1321.91166666667,1315.79583333333
5/25/18,1303.5,-0.001034601678354,1295.75,1296.265,1315.47166666667,1321.54083333333,1315.89291666667
5/29/18,1295.5,-0.006137322593019,1297.18,1293.83,1313.865,1321.16833333333,1315.99
5/30/18,1300.7,0.004013894249325,1298.71,1294.4,1312.24333333333,1321.05083333333,1316.16083333333
5/31/18,1305.35,0.003574998077958,1301.98,1295.81,1311.01833333333,1320.76833333333,1316.40958333333
6/1/18,1294.6,-0.008235339181063,1299.93,1296.32,1309.12333333333,1320.33833333333,1316.58583333333
6/4/18,1295.45,0.000656573458984,1298.32,1297.035,1307.35166666667,1319.73916666667,1316.82875
6/5/18,1292.05,-0.002624570612529,1297.63,1297.405,1305.86166666667,1319.11666666667,1317.065
6/6/18,1300.1,0.006230409039898,1297.51,1298.11,1305.055,1318.76833333333,1317.44083333333
6/7/18,1297.25,-0.002192139066226,1295.89,1298.935,1304.00166666667,1318.37916666667,1317.82916666667
6/8/18,1298.25,0.000770861437656,1296.62,1298.275,1303.22166666667,1318.03083333333,1318.255
6/11/18,1299.6,0.00103986135182,1297.45,1297.885,1302.51833333333,1317.645,1318.74416666667
6/12/18,1298.65,-0.000730994152047,1298.77,1298.2,1301.75666666667,1317.23,1319.21083333333
6/13/18,1296.15,-0.001925076040504,1297.98,1297.745,1301.18833333333,1316.85333333333,1319.58708333333
6/14/18,1302.75,0.005092003240366,1299.08,1297.485,1301.04333333333,1316.73083333333,1319.98833333333
6/15/18,1285.25,-0.013433122241412,1296.48,1296.55,1300.41166666667,1316.27833333333,1320.19375
6/18/18,1281.55,-0.00287881735071,1292.87,1295.16,1299.295,1315.7875,1320.37041666667
6/19/18,1276.15,-0.004213647536187,1288.37,1293.57,1298.18666666667,1315.03416666667,1320.46708333333
6/20/18,1274.2,-0.001528033538377,1283.98,1290.98,1297.10666666667,1314.11833333333,1320.5475
6/21/18,1266.15,-0.006317689530686,1276.66,1287.87,1295.51666666667,1312.7775,1320.43708333333
6/22/18,1269.15,0.002369387513328,1273.44,1284.96,1293.86166666667,1311.39,1320.255
6/25/18,1268.7,-0.000354568017965,1270.87,1281.87,1292.00666666667,1310.1775,1319.89375
6/26/18,1260.3,-0.006620950579333,1267.7,1278.035,1290.02166666667,1308.975,1319.43875
6/27/18,1254.6,-0.004522732682695,1263.78,1273.88,1288.675,1307.82083333333,1318.93958333333
6/28/18,1251.55,-0.002431053722302,1260.86,1268.76,1287.35166666667,1306.45583333333,1318.39291666667
6/29/18,1250.45,-0.000878910151412,1257.12,1265.28,1286.05,1305.00833333333,1317.81375
7/2/18,1247.8,-0.002119237074653,1252.94,1261.905,1284.7,1303.67666666667,1317.28708333333
7/3/18,1251.75,0.003165571405674,1251.23,1259.465,1283.48,1302.3525,1316.72041666667
7/4/18,1255.65,0.003115638106651,1251.44,1257.61,1282.23333333333,1301.08083333333,1316.15875
7/5/18,1255.5,-0.000119460040616,1252.23,1256.545,1281.11666666667,1299.69,1315.56458333333
7/6/18,1255.35,-0.000119474313023,1253.21,1255.165,1279.46666666667,1298.1,1314.86541666667
7/9/18,1262.05,0.005337156968176,1256.06,1254.5,1278.085,1296.77833333333,1314.26708333333
7/10/18,1254,-0.00637851115249,1256.51,1253.87,1276.70166666667,1295.28333333333,1313.58666666667
7/11/18,1251.4,-0.00207336523126,1255.66,1253.55,1275.05833333333,1293.65083333333,1312.91333333333
7/12/18,1245.9,-0.004395077513185,1253.74,1252.985,1273.07666666667,1292.0475,1312.17125
7/13/18,1241.7,-0.00337105706718,1251.01,1252.11,1271.31333333333,1290.21833333333,1311.41375
7/16/18,1241.1,-0.00048320850447,1246.82,1251.44,1269.50166666667,1288.42666666667,1310.64458333333
7/17/18,1232.8,-0.006687615824672,1242.58,1249.545,1267.52666666667,1286.69416666667,1309.63708333333
7/18/18,1224.5,-0.006732641142115,1237.2,1246.43,1265.00666666667,1285.03083333333,1308.55
7/19/18,1217.55,-0.005675786035116,1231.53,1242.635,1262.35,1283.17583333333,1307.42
7/20/18,1228.75,0.009198800870601,1228.94,1239.975,1260.03333333333,1281.6275,1306.46083333333
7/23/18,1224.95,-0.003092573753815,1225.71,1236.265,1257.545,1280.03166666667,1305.46125
7/24/18,1228.35,0.002775623494836,1224.82,1233.7,1255.20166666667,1278.47916666667,1304.48875
7/25/18,1231.5,0.00256441567957,1226.22,1231.71,1253.04666666667,1277.1175,1303.57333333333
7/26/18,1228.25,-0.002639058059277,1228.36,1229.945,1250.56333333333,1275.80333333333,1302.71583333333
7/27/18,1223.95,-0.003500915937309,1227.4,1228.17,1248.52,1274.46583333333,1301.80208333333
7/30/18,1223.8,-0.0001225540259,1227.17,1226.44,1246.595,1272.945,1300.90541666667
7/31/18,1220.95,-0.002328811897369,1225.69,1225.255,1244.755,1271.47083333333,1300.04125
8/1/18,1219,-0.001597116999058,1223.19,1224.705,1242.915,1270.01083333333,1299.2375
8/2/18,1215.45,-0.002912223133716,1220.63,1224.495,1241.225,1268.37083333333,1298.41541666667
8/3/18,1216.3,0.000699329466453,1219.1,1223.25,1239.46333333333,1266.6625,1297.53208333333
8/6/18,1209.65,-0.005467401134588,1216.27,1221.72,1237.495,1264.75083333333,1296.56791666667
8/7/18,1212.35,0.002232050593147,1214.55,1220.12,1235.89666666667,1262.95916666667,1295.53541666667
8/8/18,1209.55,-0.002309564069782,1212.66,1217.925,1234.395,1261.535,1294.34458333333
8/9/18,1214.35,0.003968418006697,1212.44,1216.535,1233.155,1260.25333333333,1293.19666666667
8/10/18,1214.4,4.11742907728829E-05,1212.06,1215.58,1231.95333333333,1259.00166666667,1292.095
8/13/18,1200.35,-0.011569499341239,1210.2,1213.235,1230.37166666667,1257.53583333333,1290.9325
8/14/18,1197,-0.002790852667972,1207.13,1210.84,1228.54666666667,1256.01333333333,1289.82
8/15/18,1182,-0.012531328320802,1201.62,1207.14,1226.09166666667,1254.1625,1288.60041666667
8/16/18,1180.4,-0.001353637901861,1194.83,1203.635,1223.58833333333,1252.3525,1287.37083333333
8/17/18,1178.4,-0.001694340901389,1187.63,1199.845,1221.02333333333,1250.245,1286.07833333333
8/20/18,1184.35,0.00504921928038,1184.43,1197.315,1218.43333333333,1248.25916666667,1284.9
8/21/18,1190.95,0.005572676995821,1183.22,1195.175,1216.33166666667,1246.51666666667,1283.8425
8/22/18,1196.65,0.004786095134137,1186.15,1193.885,1214.50666666667,1244.7825,1282.91666666667
8/23/18,1192.35,-0.003593364810095,1188.54,1191.685,1212.72166666667,1242.89916666667,1281.83375
8/24/18,1197.7,0.00448693756028,1192.4,1190.015,1211.255,1241.28416666667,1280.81125
8/28/18,1212.25,0.012148284211405,1197.98,1191.205,1210.29333333333,1239.8975,1279.81833333333
8/29/18,1204.2,-0.006640544442153,1200.63,1191.925,1209.34,1238.43333333333,1278.775
8/30/18,1197.3,-0.005729945191829,1200.76,1193.455,1208.43333333333,1236.72,1277.74416666667
8/31/18,1202.45,0.004301344692224,1202.78,1195.66,1207.93,1235.14,1276.75958333333
9/3/18,1200.05,-0.001995924986486,1203.25,1197.825,1206.97333333333,1233.50333333333,1275.76708333333
9/4/18,1190.85,-0.007666347235532,1198.97,1198.475,1205.83666666667,1231.69083333333,1274.66791666667
9/5/18,1196.7,0.004912457488349,1197.47,1199.05,1204.78166666667,1229.99166666667,1273.61083333333
9/6/18,1205.15,0.007061084649453,1199.04,1199.9,1203.90333333333,1228.475,1272.66416666667
9/7/18,1198.9,-0.005186076422022,1198.33,1200.555,1202.925,1226.74416666667,1271.7375
9/10/18,1196.6,-0.001918425223121,1197.64,1200.445,1202.01333333333,1225.26666666667,1270.7725
9/11/18,1189.85,-0.005640982784556,1197.44,1198.205,1200.88166666667,1223.73833333333,1269.76291666667
9/12/18,1195.6,0.004832541917048,1197.22,1197.345,1200.03666666667,1222.39583333333,1268.715
9/13/18,1209.8,0.011876881900301,1198.15,1198.595,1199.73,1221.3225,1267.72041666667
9/14/18,1201.95,-0.006488675814184,1198.76,1198.545,1199.28,1220.2525,1266.515
9/17/18,1201.9,-4.15990681807976E-05,1199.82,1198.73,1198.8,1219.13166666667,1265.26083333333
9/18/18,1200.2,-0.001414427157001,1201.89,1199.665,1198.485,1217.99,1264.08375
9/19/18,1203.3,0.002582902849525,1203.43,1200.325,1198.18333333333,1217.04,1263.0075
9/20/18,1208.35,0.004196792154907,1203.14,1200.645,1198.14333333333,1216.26916666667,1262.045
9/21/18,1198.7,-0.007986096743493,1202.49,1200.625,1197.62166666667,1215.38833333333,1260.92208333333
9/24/18,1202.75,0.003378660215233,1202.66,1201.24,1197.23333333333,1214.59333333333,1259.80083333333
9/25/18,1201.9,-0.000706713780919,1203,1202.445,1197.285,1213.82833333333,1258.7525
9/26/18,1194.25,-0.006364922206506,1201.19,1202.31,1197.19333333333,1212.87,1257.61125
9/27/18,1185.4,-0.007410508687461,1196.6,1199.87,1197.30666666667,1211.69916666667,1256.39
9/28/18,1187.25,0.001560654631348,1194.31,1198.4,1197.535,1210.56166666667,1255.12583333333
10/1/18,1189.35,0.001768793430196,1191.63,1197.145,1197.9,1209.46166666667,1253.78083333333
10/2/18,1204.7,0.012906209273973,1192.19,1197.595,1198.57833333333,1208.50583333333,1252.64208333333
10/3/18,1201.2,-0.002905287623475,1193.58,1197.385,1198.92,1207.62583333333,1251.45458333333
10/4/18,1203.45,0.001873126873127,1197.19,1196.895,1199.14666666667,1206.82666666667,1250.23875
10/5/18,1203.8,0.000290830528896,1200.5,1197.405,1199.52833333333,1206.125,1249.08625
10/8/18,1186.95,-0.013997341751121,1200.02,1195.825,1199.17,1205.2125,1247.71541666667
10/9/18,1185.55,-0.001179493660222,1196.19,1194.19,1198.28,1204.28666666667,1246.35666666667
10/10/18,1188.6,0.002572645607524,1193.67,1193.625,1197.76,1203.55,1245.12208333333
10/11/18,1205.55,0.014260474507824,1194.09,1195.64,1198.035,1203.23416666667,1244.1325
10/12/18,1219.75,0.011778856123761,1197.28,1198.89,1198.61166666667,1203.27083333333,1243.22333333333
10/15/18,1229.95,0.008362369337979,1205.88,1202.95,1199.60833333333,1203.29083333333,1242.45916666667
10/16/18,1230.7,0.000609780885402,1214.91,1205.55,1200.93666666667,1203.38666666667,1241.70916666667
10/17/18,1229.05,-0.001340700414398,1223,1208.335,1202.015,1203.39833333333,1240.93875
10/18/18,1223,-0.00492250111875,1226.49,1210.29,1202.61,1203.25666666667,1240.18708333333
10/19/18,1227.85,0.003965658217498,1228.11,1212.695,1203.575,1203.25,1239.52666666667
10/22/18,1222.3,-0.004520096102944,1226.58,1216.23,1204.43166666667,1203.2225,1238.84416666667
10/23/18,1235.95,0.011167471160926,1227.63,1221.27,1205.96833333333,1203.425,1238.185
10/24/18,1230.55,-0.004369108782718,1227.93,1225.465,1207.13333333333,1203.585,1237.52791666667
10/25/18,1230.8,0.000203161188087,1229.49,1227.99,1207.83333333333,1203.78166666667,1236.89625
10/26/18,1233.85,0.002478063048424,1230.69,1229.4,1208.89666666667,1204.08833333333,1236.22958333333
10/29/18,1230.8,-0.002471937431616,1232.39,1229.485,1209.86,1204.33,1235.49625
10/30/18,1225.4,-0.004387390315242,1230.28,1228.955,1210.7,1204.5925,1234.67166666667
10/31/18,1214.95,-0.008527827648115,1227.16,1227.545,1211.08833333333,1204.63583333333,1233.7975
11/1/18,1231.15,0.013333882052759,1227.23,1228.36,1211.84833333333,1204.99583333333,1233.26541666667
11/2/18,1232.1,0.000771636275027,1226.88,1228.785,1212.96166666667,1205.29166666667,1232.7725
11/5/18,1232.25,0.000121743364987,1227.17,1229.78,1213.945,1205.58916666667,1232.29541666667
11/6/18,1231.6,-0.000527490363157,1228.41,1229.345,1214.935,1206.11,1231.82291666667
11/7/18,1229.95,-0.001339720688535,1231.41,1229.285,1216.125,1206.65916666667,1231.33625
11/8/18,1224.15,-0.004715638847108,1230.01,1228.62,1217.41666666667,1207.36166666667,1230.76208333333
11/9/18,1211.4,-0.0104153902708,1225.87,1226.375,1218.22166666667,1207.87833333333,1230.11541666667
11/12/18,1205.55,-0.00482912332838,1220.53,1223.85,1218.76166666667,1208.33083333333,1229.28791666667
11/13/18,1202.1,-0.002861764339928,1214.63,1221.52,1218.675,1208.62666666667,1228.44291666667
11/14/18,1203.25,0.000956659179769,1209.29,1220.35,1218.74333333333,1208.83166666667,1227.67416666667
11/15/18,1211.85,0.007147309370455,1206.83,1218.42,1219.02333333333,1209.085,1226.93375
11/16/18,1222.4,0.008705697899905,1209.03,1217.45,1219.64333333333,1209.58583333333,1226.2425
11/19/18,1221.6,-0.00065445026178,1212.24,1216.385,1220.79833333333,1209.98416666667,1225.63416666667
11/20/18,1223,0.001146037982973,1216.42,1215.525,1222.04666666667,1210.16333333333,1225.03041666667
11/21/18,1226.1,0.002534750613246,1220.99,1215.14,1223.29666666667,1210.52833333333,1224.48083333333
11/22/18,1227.05,0.000774814452329,1224.03,1215.43,1224.01333333333,1211.02416666667,1223.87208333333
11/23/18,1223.65,-0.00277087323255,1224.28,1216.655,1224.14333333333,1211.3775,1223.25875
11/26/18,1223.4,-0.000204306787072,1224.64,1218.44,1223.925,1211.76666666667,1222.635
11/27/18,1221.2,-0.001798267124407,1224.28,1220.35,1223.60833333333,1212.2725,1221.98166666667
11/28/18,1213.25,-0.0065099901736,1221.71,1221.35,1223.08166666667,1212.54833333333,1221.27
11/29/18,1226.25,0.010715021636101,1221.55,1222.79,1223.19,1212.9,1220.6875
11/30/18,1217.55,-0.007094801223242,1220.33,1222.305,1222.84666666667,1213.21083333333,1219.9775
12/3/18,1230.3,0.010471849205372,1221.71,1223.175,1223.11333333333,1213.7725,1219.51958333333
12/4/18,1240.3,0.008128098837682,1225.53,1224.905,1223.25833333333,1214.61333333333,1219.17583333333
12/5/18,1235.9,-0.003547528823672,1230.06,1225.885,1223.43666666667,1215.285,1218.84041666667
12/6/18,1242.55,0.005380694230925,1233.32,1227.435,1223.82833333333,1215.83083333333,1218.57666666667
12/7/18,1243.3,0.000603597440747,1238.47,1229.4,1224.14333333333,1216.52,1218.38625
12/10/18,1245.35,0.00164883777045,1241.48,1231.595,1224.62833333333,1217.24416666667,1218.18791666667
12/11/18,1245.3,-4.01493556028143E-05,1242.48,1234.005,1225.29166666667,1217.99583333333,1217.99291666667
12/12/18,1245.75,0.000361358708745,1244.45,1237.255,1226.31833333333,1218.70333333333,1217.87166666667
12/13/18,1242.75,-0.002408187838651,1244.49,1238.905,1226.705,1219.27666666667,1217.77291666667
12/14/18,1235.35,-0.005954536310602,1242.9,1240.685,1226.81333333333,1219.8875,1217.63791666667
12/17/18,1241.65,0.005099769296151,1242.16,1241.82,1227.12666666667,1220.53583333333,1217.56458333333
12/18/18,1246.3,0.003745016711634,1242.36,1242.42,1227.61666666667,1221.27583333333,1217.55208333333
12/19/18,1255,0.006980662761775,1244.21,1244.33,1228.45166666667,1222.28833333333,1217.57916666667
12/20/18,1259.75,0.003784860557769,1247.61,1246.05,1229.63833333333,1223.5275,1217.61333333333
